round,effect,N,p0,delta,delta_fraction,delta_pp,q,q_fraction,n_A,n_B,K,tau,flips_B,buyers_A,buyers_B,mean_A,mean_B,difference,difference_pp,difference_per_10000,relative_change,se,ci_low,ci_high,p_value,df,method,unit,status,reason,estimation_error,two_sided_rejection,positive_rejection,negative_rejection,srm_status,srm_statistic,srm_p,srm_flag
231,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,41900,42265,82,0.0009742767183508584,42,2380,2474,0.056801909307875896,0.0585354312078552,0.0017335218999793012,0.17335218999793012,17.33521899979301,0.03051872588619022,0.0016070293528912944,-0.0014161977537863447,0.0048832415537449474,0.28071611992261636,,unpooled_wald_z_min_cell_10,probability,ok,,0.0007592451816284459,False,False,False,ok,1.582902631735282,0.20834308777999655,False
231,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,41900,42265,163,0.0019366720133071943,85,2380,2517,0.056801909307875896,0.059552821483496984,0.0027509121756210883,0.27509121756210886,27.509121756210885,0.04842992443635445,0.0016136209138011878,-0.00041172670012985064,0.005913551051372028,0.08823043176542245,,unpooled_wald_z_min_cell_10,probability,ok,,0.0008142401623138941,False,False,False,ok,1.582902631735282,0.20834308777999655,False
231,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,41900,42265,247,0.002934711578447098,126,2380,2558,0.056801909307875896,0.06052289128120194,0.003720981973326043,0.3720981973326043,37.20981973326043,0.06550804398418537,0.0016198668306169723,0.000546101325565733,0.006895862621086353,0.021613563044724934,,unpooled_wald_z_min_cell_10,probability,ok,,0.0007862703948789472,True,True,False,ok,1.582902631735282,0.20834308777999655,False
231,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,41900,42265,324,0.003849581179825343,168,2380,2600,0.056801909307875896,0.06151662131787531,0.004714712009999414,0.4714712009999414,47.14712009999414,0.08300270303318295,0.0016262260173352777,0.00152736758530026,0.007902056434698568,0.0037414732734391467,,unpooled_wald_z_min_cell_10,probability,ok,,0.0008651308301740725,True,True,False,ok,1.582902631735282,0.20834308777999655,False
231,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,41900,42265,380,0.004514940889918612,191,2380,2623,0.056801909307875896,0.06206080681414882,0.005258897506272925,0.5258897506272925,52.58897506272925,0.09258311156001493,0.001629691838934701,0.0020647601960620604,0.008453034816483788,0.0012512713479428885,,unpooled_wald_z_min_cell_10,probability,ok,,0.0007439566163543156,True,True,False,ok,1.582902631735282,0.20834308777999655,False
231,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,41900,42265,413,0.00490702786193786,210,2380,2642,0.056801909307875896,0.06251035135454869,0.005708442046672792,0.5708442046672791,57.08442046672792,0.10049736208218066,0.0016325461221785881,0.0025087104441022324,0.008908173649243352,0.00047113991350267745,,unpooled_wald_z_min_cell_10,probability,ok,,0.0008014141847349258,True,True,False,ok,1.582902631735282,0.20834308777999655,False
231,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,41900,42265,461,0.005477336184874948,235,2380,2667,0.056801909307875896,0.06310185732875902,0.006299948020883121,0.6299948020883122,62.999480208831216,0.1109108496113457,0.0016362897204308048,0.00309287910056563,0.009507016941200612,0.00011804929170683805,,unpooled_wald_z_min_cell_10,probability,ok,,0.0008226118360081775,True,True,False,ok,1.582902631735282,0.20834308777999655,False
231,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,41900,42265,647,0.007687280936256163,333,2380,2765,0.056801909307875896,0.06542056074766354,0.008618651439787649,0.8618651439787649,86.1865143978765,0.1517317207256733,0.0016508344095950039,0.005383075452541998,0.0118542274270333,1.781663371623716e-07,,unpooled_wald_z_min_cell_10,probability,ok,,0.0009313705035314929,True,True,False,ok,1.582902631735282,0.20834308777999655,False
232,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42102,42063,0,0.0,0,2405,2407,0.05712317704622108,0.05722368827710815,0.00010051123088707092,0.010051123088707092,1.0051123088707092,0.0017595525333918753,0.0016005800192124844,-0.003036567961143826,0.003237590422917968,0.9499283501234291,,unpooled_wald_z_min_cell_10,probability,ok,,0.00010051123088706516,False,False,False,ok,0.01807164498306897,0.8930619131051905,False
232,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42102,42063,102,0.0012119051862413118,56,2405,2463,0.05712317704622108,0.05855502460594822,0.0014318475597271396,0.14318475597271396,14.318475597271396,0.025065965055980056,0.0016092988822776712,-0.00172232028989766,0.004586015409351939,0.37360885710765834,,unpooled_wald_z_min_cell_10,probability,ok,,0.00021994237348582667,False,False,False,ok,0.01807164498306897,0.8930619131051905,False
232,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42102,42063,197,0.002340640408720965,111,2405,2518,0.05712317704622108,0.05986258707177329,0.002739410025552211,0.2739410025552211,27.39410025552211,0.04795619164066494,0.001617790961761421,-0.0004314019940145899,0.0059102220451190115,0.09039783836603783,,unpooled_wald_z_min_cell_10,probability,ok,,0.0003987696168312455,False,False,False,ok,0.01807164498306897,0.8930619131051905,False
232,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42102,42063,277,0.003291154280282778,149,2405,2556,0.05712317704622108,0.06076599386634334,0.003642816820122262,0.3642816820122262,36.42816820122262,0.06377125728099271,0.0016236176485503939,0.00046058470429987883,0.006825048935944645,0.024855441798379764,,unpooled_wald_z_min_cell_10,probability,ok,,0.0003516625398394821,True,True,False,ok,0.01807164498306897,0.8930619131051905,False
232,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42102,42063,365,0.004336719539000772,193,2405,2600,0.05712317704622108,0.0618120438390034,0.004688866792782319,0.4688866792782319,46.888667927823185,0.08208343854874062,0.001630323454801585,0.0014934915382202978,0.00788424204734434,0.0040270546633186695,,unpooled_wald_z_min_cell_10,probability,ok,,0.00035214725378154523,True,True,False,ok,0.01807164498306897,0.8930619131051905,False
232,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42102,42063,419,0.004978316402304996,225,2405,2632,0.05712317704622108,0.06257280745548344,0.005449630409262357,0.5449630409262357,54.49630409262357,0.09540138856164813,0.0016351731396975762,0.002244749946967825,0.00865451087155689,0.0008599082702006111,,unpooled_wald_z_min_cell_10,probability,ok,,0.00047131400695736325,True,True,False,ok,0.01807164498306897,0.8930619131051905,False
232,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42102,42063,456,0.005417929067902335,247,2405,2654,0.05712317704622108,0.06309583244181347,0.0059726553955923856,0.5972655395592386,59.726553955923855,0.1045574791955221,0.0016384941002439352,0.0027612659702329115,0.00918404482095186,0.00026717334331152347,,unpooled_wald_z_min_cell_10,probability,ok,,0.0005547263276900534,True,True,False,ok,0.01807164498306897,0.8930619131051905,False
232,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42102,42063,499,0.005928830273866809,269,2405,2676,0.05712317704622108,0.0636188574281435,0.006495680381922414,0.6495680381922414,64.95680381922413,0.11371356982939604,0.0016418043821829873,0.0032778029231837246,0.009713557840661104,7.607889062714133e-05,,unpooled_wald_z_min_cell_10,probability,ok,,0.0005668501080556077,True,True,False,ok,0.01807164498306897,0.8930619131051905,False
232,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42102,42063,673,0.007996197944513752,362,2405,2769,0.05712317704622108,0.06582982668853862,0.008706649642317543,0.8706649642317543,87.06649642317544,0.15241886205440883,0.0016556813287015968,0.00546157386818699,0.011951725416448096,1.451163005710973e-07,,unpooled_wald_z_min_cell_10,probability,ok,,0.0007104516978037857,True,True,False,ok,0.01807164498306897,0.8930619131051905,False
233,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42123,42042,0,0.0,0,2430,2382,0.05768819884623602,0.056657628086199514,-0.0010305707600365074,-0.10305707600365074,-10.305707600365075,-0.017864498816879754,0.0016005630304362808,-0.004167616654677905,0.0021064751346048893,0.5196531562371987,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0010305707600365083,False,False,False,ok,0.0779540188914632,0.7800894486977499,False
233,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42123,42042,79,0.0009386324481672904,39,2430,2421,0.05768819884623602,0.05758527187098616,-0.00010292697524986322,-0.010292697524986322,-1.029269752498632,-0.0017841946413374439,0.0016066567685965347,-0.003251916377216575,0.0030460624267168485,0.9489202004605606,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0010415594234171569,False,False,False,ok,0.0779540188914632,0.7800894486977499,False
233,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42123,42042,173,0.002055486247252421,74,2430,2456,0.05768819884623602,0.05841777270348699,0.0007295738572509688,0.07295738572509688,7.295738572509689,0.012646847567482536,0.0016120950863745755,-0.0024300744516971865,0.0038892221661991242,0.6508637734356129,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0013259123900014548,False,False,False,ok,0.0779540188914632,0.7800894486977499,False
233,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42123,42042,243,0.0028871858848690075,113,2430,2495,0.05768819884623602,0.05934541648827363,0.0016572176420376061,0.1657217642037606,16.57217642037606,0.028727151743024724,0.0016181213956600149,-0.00151424201606971,0.004828677300144923,0.305758998239133,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0012299682428313992,False,False,False,ok,0.0779540188914632,0.7800894486977499,False
233,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42123,42042,309,0.0036713598289075033,144,2430,2526,0.05768819884623602,0.060082774368488655,0.002394575522252633,0.2394575522252633,23.94575522252633,0.041508931985122496,0.0016228865792348604,-0.0007862237240411022,0.005575374768546368,0.14007711303652898,,unpooled_wald_z_min_cell_10,probability,ok,,-0.001276784306654872,False,False,False,ok,0.0779540188914632,0.7800894486977499,False
233,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42123,42042,366,0.004348600962395295,169,2430,2551,0.05768819884623602,0.06067741782027496,0.0029892189740389416,0.2989218974038942,29.892189740389416,0.051816819277136765,0.0016267135108125857,-0.00019908092031843422,0.006177518868396317,0.0661240678527354,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0013593819883563549,False,False,False,ok,0.0779540188914632,0.7800894486977499,False
233,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42123,42042,395,0.004693162240836452,178,2430,2560,0.05768819884623602,0.06089148946291804,0.0032032906166820155,0.3203290616682015,32.032906166820155,0.05552765870226195,0.0016280877394644522,1.2297283660458493e-05,0.0063942839497035725,0.04912361595296,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0014898716241544408,True,True,False,ok,0.0779540188914632,0.7800894486977499,False
233,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42123,42042,460,0.005465454761480425,210,2430,2592,0.05768819884623602,0.06165263308120451,0.003964434234968485,0.39644342349684847,39.64434234968485,0.06872175443604012,0.001632959113660743,0.0007638931839669804,0.0071649752859699895,0.015192356665505906,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0015010205265119387,True,True,False,ok,0.0779540188914632,0.7800894486977499,False
233,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42123,42042,670,0.007960553674330184,320,2430,2702,0.05768819884623602,0.06426906426906427,0.00658086542282825,0.658086542282825,65.80865422828249,0.11407645852090303,0.0016495310347974387,0.0033478440032441836,0.009813886842412316,6.620233704988911e-05,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0013796882515019389,True,True,False,ok,0.0779540188914632,0.7800894486977499,False
234,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42057,42108,0,0.0,0,2422,2390,0.05758851083053951,0.056758810677305975,-0.0008297001532335327,-0.08297001532335327,-8.297001532335328,-0.014407390315665848,0.0016005836219035556,-0.003966786406409177,0.0023073860999421117,0.6041976919542766,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0008297001532335308,False,False,False,ok,0.03090358224915345,0.8604556677577363,False
234,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42057,42108,68,0.0008079367908275411,37,2422,2427,0.05758851083053951,0.057637503562268454,4.899273172894597e-05,0.004899273172894597,0.4899273172894597,0.0008507379514138235,0.0016063462745764961,-0.0030993881131410753,0.0031973735765989672,0.9756687052820823,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0007589440590985945,False,False,False,ok,0.03090358224915345,0.8604556677577363,False
234,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42057,42108,157,0.0018653834729400582,85,2422,2475,0.05758851083053951,0.05877742946708464,0.0011889186365451332,0.11889186365451332,11.889186365451332,0.020645066514111753,0.001613774553597459,-0.0019740213676730897,0.004351858640763356,0.4612856133660246,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0006764648363949247,False,False,False,ok,0.03090358224915345,0.8604556677577363,False
234,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42057,42108,237,0.0028158973445018714,120,2422,2510,0.05758851083053951,0.05960862543934644,0.002020114608806932,0.2020114608806932,20.20114608806932,0.035078431091078915,0.0016191575078470604,-0.0011533757918709363,0.0051936050094848005,0.21216542666066174,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0007957827356949347,False,False,False,ok,0.03090358224915345,0.8604556677577363,False
234,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42057,42108,324,0.003849581179825343,167,2422,2557,0.05758851083053951,0.06072480288781229,0.0031362920572727826,0.31362920572727826,31.362920572727827,0.05446037780872065,0.00162634215013736,-5.1279983535876435e-05,0.006323864098081442,0.05380127628048331,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0007132891225525567,False,False,False,ok,0.03090358224915345,0.8604556677577363,False
234,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42057,42108,371,0.004408008079367909,190,2422,2580,0.05758851083053951,0.06127101738387005,0.003682506553330543,0.36825065533305434,36.825065533305434,0.06394516024501348,0.001629839882016947,0.00048807908401031627,0.00687693402265077,0.023856748074225807,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0007255015260373657,True,True,False,ok,0.03090358224915345,0.8604556677577363,False
234,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42057,42108,399,0.004740687934414543,205,2422,2595,0.05758851083053951,0.061627244229125105,0.004038733398585598,0.4038733398585598,40.387333985855975,0.07013088792085652,0.0016321146342562199,0.0008398474968026441,0.007237619300368552,0.013340777736064924,,unpooled_wald_z_min_cell_10,probability,ok,,-0.000701954535828942,True,True,False,ok,0.03090358224915345,0.8604556677577363,False
234,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42057,42108,467,0.005548624725242084,245,2422,2635,0.05758851083053951,0.0625771824831386,0.004988671652599086,0.4988671652599086,49.88671652599086,0.08662616172310476,0.0016381562039098,0.001777944491885025,0.008199398813313146,0.0023245088495685204,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0005599530726429939,True,True,False,ok,0.03090358224915345,0.8604556677577363,False
234,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42057,42108,670,0.007960553674330184,349,2422,2739,0.05758851083053951,0.06504702194357367,0.007458511113034166,0.7458511113034166,74.58511113034166,0.12951387360895042,0.001653700348103524,0.004217317989529909,0.010699704236538423,6.476804809480047e-06,,unpooled_wald_z_min_cell_10,probability,ok,,-0.000502042561296023,True,True,False,ok,0.03090358224915345,0.8604556677577363,False
